Rotation,Scale,name_of_to,district,state,ELEVATION,Lat,Long
-1,0.000000000000000,GANGIWARA,CHHINDWARA,MADHYA PRADESH,0,22.0884991,78.8621979
-1,0.000000000000000,ROHNA,CHHINDWARA,MADHYA PRADESH,0,22.0146999,78.8702011
-1,0.000000000000000,TARA,BETUL,MADHYA PRADESH,0,22.0979004,77.6839981
-1,0.000000000000000,CHICHOLI,BETUL,MADHYA PRADESH,0,22.0098991,77.6664963
-1,0.000000000000000,NIMPANI,BETUL,MADHYA PRADESH,0,22.0533009,77.8583984
-1,0.000000000000000,DHODRAMOU,BETUL,MADHYA PRADESH,0,22.2369003,77.6346970
-1,0.000000000000000,NIMIA,BETUL,MADHYA PRADESH,0,22.1828003,77.6026993
-1,0.000000000000000,CHIRAPATLA,BETUL,MADHYA PRADESH,0,22.0993004,77.4906006
-1,0.000000000000000,HIRANKHERA,HOSHANGABAD,MADHYA PRADESH,0,22.5091991,77.6019974
-1,0.000000000000000,KHAPARIA,HOSHANGABAD,MADHYA PRADESH,0,22.5641994,77.4761963
-1,0.000000000000000,NANDARWARA,HOSHANGABAD,MADHYA PRADESH,0,22.4423008,77.5766983
-1,0.000000000000000,PIPALGOIA,HOSHANGABAD,MADHYA PRADESH,0,22.3936996,77.6458969
-1,0.000000000000000,DEWARIA,SEHORE,MADHYA PRADESH,0,22.9683990,76.9831009
-1,0.000000000000000,GODARPURA,EAST NIMAR,MADHYA PRADESH,0,22.2346992,76.1454010
-1,0.000000000000000,GAUL,EAST NIMAR,MADHYA PRADESH,0,22.1476994,76.2238007
-1,0.000000000000000,PUNASA,EAST NIMAR,MADHYA PRADESH,0,22.2327995,76.3964996
-1,0.000000000000000,PURNI,EAST NIMAR,MADHYA PRADESH,0,22.1508999,76.5345001
-1,0.000000000000000,MUND,EAST NIMAR,MADHYA PRADESH,0,22.0632992,76.4898987
-1,0.000000000000000,BIR,EAST NIMAR,MADHYA PRADESH,0,22.0529995,76.5290985
-1,0.000000000000000,DORWA,WEST NIMAR,MADHYA PRADESH,0,22.0168991,76.1371002
-1,0.000000000000000,ATTAR,EAST NIMAR,MADHYA PRADESH,0,22.0123997,76.2086029
-1,0.000000000000000,BAIN,DEWAS,MADHYA PRADESH,0,22.4165001,76.6974030
-1,0.000000000000000,KHARIA,DEWAS,MADHYA PRADESH,0,22.3356991,76.6976013
-1,0.000000000000000,PAMAKHERI,EAST NIMAR,MADHYA PRADESH,0,22.3356991,76.6042023
-1,0.000000000000000,BALRI,EAST NIMAR,MADHYA PRADESH,0,22.2327995,76.6750031
-1,0.000000000000000,PANGHAT,EAST NIMAR,MADHYA PRADESH,0,22.3020992,76.7746964
-1,0.000000000000000,JOGA KHURD,HARDA,MADHYA PRADESH,0,22.4141006,76.8053970
-1,0.000000000000000,BORKHERA KHURD,EAST NIMAR,MADHYA PRADESH,0,22.0757999,76.6350021
-1,0.000000000000000,SINGAJI,EAST NIMAR,MADHYA PRADESH,0,22.0384998,76.6082001
-1,0.000000000000000,MOHKHER,CHHINDWARA,MADHYA PRADESH,0,21.8852005,78.8220978
-1,0.000000000000000,LINGA,CHHINDWARA,MADHYA PRADESH,0,21.9671001,78.9228973
-1,0.000000000000000,DEOGARH,CHHINDWARA,MADHYA PRADESH,0,21.8749008,78.7332001
-1,0.000000000000000,SAONLI,CHHINDWARA,MADHYA PRADESH,0,21.9638996,78.7633972
-1,0.000000000000000,RAMAKONA,CHHINDWARA,MADHYA PRADESH,0,21.7085991,78.8478012
-1,0.000000000000000,BERDI,CHHINDWARA,MADHYA PRADESH,0,21.6296005,78.8240967
-1,0.000000000000000,MOHGAON,CHHINDWARA,MADHYA PRADESH,0,21.6380005,78.7314987
-1,0.000000000000000,PIPLA,CHHINDWARA,MADHYA PRADESH,0,21.5832005,78.7270966
-1,0.000000000000000,LODHIKHEDA,CHHINDWARA,MADHYA PRADESH,0,21.5757008,78.8535004
-1,0.000000000000000,LAWAGHOGRI,CHHINDWARA,MADHYA PRADESH,0,21.9179993,78.6396027
-1,0.000000000000000,KHERLI,BETUL,MADHYA PRADESH,0,21.9248009,78.3282013
-1,0.000000000000000,HIRWARI,CHHINDWARA,MADHYA PRADESH,0,21.9409008,78.5146027
-1,0.000000000000000,DUNAWA,BETUL,MADHYA PRADESH,0,21.8579998,78.4900970
-1,0.000000000000000,CHIKHLI,BETUL,MADHYA PRADESH,0,21.8281002,78.4203033
-1,0.000000000000000,JAWALKHEDA,BETUL,MADHYA PRADESH,0,21.8376999,78.2193985
-1,0.000000000000000,BIRUL,BETUL,MADHYA PRADESH,0,21.7191010,78.1530991
-1,0.000000000000000,CHICHANDA,BETUL,MADHYA PRADESH,0,21.7199001,78.3378983
-1,0.000000000000000,PATTAN,BETUL,MADHYA PRADESH,0,21.6364002,78.2613983
-1,0.000000000000000,AMRAOTI,BETUL,MADHYA PRADESH,0,21.6397991,78.1835022
-1,0.000000000000000,SAINKHEDA,BETUL,MADHYA PRADESH,0,21.7740002,78.0866013
-1,0.000000000000000,MASOD,BETUL,MADHYA PRADESH,0,21.5979004,78.1167984
-1,0.000000000000000,AMBARA KHAS,CHHINDWARA,MADHYA PRADESH,0,21.7196007,78.5740967
-1,0.000000000000000,TIGAON,CHHINDWARA,MADHYA PRADESH,0,21.6313000,78.4589996
-1,0.000000000000000,BETUL BAZAR,BETUL,MADHYA PRADESH,0,21.8570004,77.9245987
-1,0.000000000000000,AMLA,BETUL,MADHYA PRADESH,0,21.9300995,78.1237030
-1,0.000000000000000,CHICHOLI,CHHINDWARA,MADHYA PRADESH,0,21.4941006,78.6959991
-1,0.000000000000000,JULWANIA,BARWANI,MADHYA PRADESH,0,21.8708000,75.2020035
-1,0.000000000000000,BALSAMAND,BARWANI,MADHYA PRADESH,0,21.8138008,75.1679001
-1,0.000000000000000,JAMLI,BARWANI,MADHYA PRADESH,0,21.7488003,75.1402969
-1,0.000000000000000,MORDAD,BARWANI,MADHYA PRADESH,0,21.6448002,75.1753006
-1,0.000000000000000,VAJHAR,BARWANI,MADHYA PRADESH,0,21.7353001,74.9218979
-1,0.000000000000000,NEWALI,BARWANI,MADHYA PRADESH,0,21.6919003,74.9206009
-1,0.000000000000000,BORGHAT,BARWANI,MADHYA PRADESH,0,21.5795994,75.0578003
-1,0.000000000000000,BOKHRATA,BARWANI,MADHYA PRADESH,0,21.8656006,74.6147995
-1,0.000000000000000,LIMHI,BARWANI,MADHYA PRADESH,0,21.9668007,74.6957016
-1,0.000000000000000,PATI,BARWANI,MADHYA PRADESH,0,21.9405994,74.7544022
-1,0.000000000000000,GANDHAVAL,BARWANI,MADHYA PRADESH,0,21.8875999,74.7854004
-1,0.000000000000000,SUSTIKHEDA,BARWANI,MADHYA PRADESH,0,21.8108006,74.8691025
-1,0.000000000000000,SILAWAD,BARWANI,MADHYA PRADESH,0,21.9223003,74.8940964
-1,0.000000000000000,PALSUD,BARWANI,MADHYA PRADESH,0,21.8306999,74.9672012
-1,0.000000000000000,BAIGORE,BARWANI,MADHYA PRADESH,0,21.7728996,74.5364990
-1,0.000000000000000,BHATKI,BARWANI,MADHYA PRADESH,0,21.7133007,74.5662003
-1,0.000000000000000,KHETIA,BARWANI,MADHYA PRADESH,0,21.6756992,74.5891037
-1,0.000000000000000,PANSEMAL,BARWANI,MADHYA PRADESH,0,21.6630001,74.7003021
-1,0.000000000000000,BUDHNI,SEHORE,MADHYA PRADESH,0,22.7709007,77.6884995
-1,0.000000000000000,BHUMRIA,RAJGARH,MADHYA PRADESH,0,24.2516003,76.6585007
-1,0.000000000000000,SAONGI,BALA GHAT,MADHYA PRADESH,0,21.8020992,79.9914017
-1,0.000000000000000,MOHGAON,DINDORI,MADHYA PRADESH,0,22.5154991,81.1272964
-1,0.000000000000000,MAWAI,DINDORI,MADHYA PRADESH,0,22.4934998,81.0767975
-1,0.000000000000000,VENKATNAGAR,SHAHDOL,MADHYA PRADESH,0,22.9190998,81.8846970
-1,0.000000000000000,LAPATA,SHAHDOL,MADHYA PRADESH,0,22.9785004,81.8946991
-1,0.000000000000000,GODHAN,SHAHDOL,MADHYA PRADESH,0,22.9592991,81.8341980
-1,0.000000000000000,KOTHI,SHAHDOL,MADHYA PRADESH,0,23.3379993,82.0622025
-1,0.000000000000000,NINGUANI,SHAHDOL,MADHYA PRADESH,0,23.3048000,82.0103989
-1,0.000000000000000,BELIA,SHAHDOL,MADHYA PRADESH,0,23.2201004,82.1020966
-1,0.000000000000000,KUMERHIN,SHAHDOL,MADHYA PRADESH,0,23.4281998,81.8499985
-1,0.000000000000000,CHILPA,SHAHDOL,MADHYA PRADESH,0,23.2506008,81.8209000
-1,0.000000000000000,SAKOLA,SHAHDOL,MADHYA PRADESH,0,23.1935005,81.9415970
-1,0.000000000000000,KHAMIDOL,SHAHDOL,MADHYA PRADESH,0,23.3635998,81.7341003
-1,0.000000000000000,BELBAHARA,SHAHDOL,MADHYA PRADESH,0,23.2873001,81.6754990
-1,0.000000000000000,RAMPUR,SHAHDOL,MADHYA PRADESH,0,23.2213993,81.6948013
-1,0.000000000000000,KHARAINI,SHAHDOL,MADHYA PRADESH,0,23.4151993,81.6005020
-1,0.000000000000000,BARUTARA,SHAHDOL,MADHYA PRADESH,0,23.4990005,81.6111984
-1,0.000000000000000,LAWAHI,SIDHI,MADHYA PRADESH,0,23.9466991,81.6787033
-1,0.000000000000000,DOARI,SIDHI,MADHYA PRADESH,0,23.9706993,81.9422989
-1,0.000000000000000,MAJGAON,SIDHI,MADHYA PRADESH,0,23.9265995,82.0598984
-1,0.000000000000000,BHAISWAHI,SIDHI,MADHYA PRADESH,0,23.8451004,82.0790024
-1,0.000000000000000,SINGRAUL,SIDHI,MADHYA PRADESH,0,23.8565998,82.2788010
-1,0.000000000000000,KARANJIA,MANDLA,MADHYA PRADESH,0,22.3722000,80.7864990
-1,0.000000000000000,ANJANIA,MANDLA,MADHYA PRADESH,0,22.4890003,80.5111008
-1,0.000000000000000,HIRDENAGAR,MANDLA,MADHYA PRADESH,0,22.5433998,80.3889999
-1,0.000000000000000,LIMARUA,MANDLA,MADHYA PRADESH,0,22.5245991,80.3612976
-1,0.000000000000000,MAHARAJPUR,MANDLA,MADHYA PRADESH,0,22.5881996,80.3610992
-1,0.000000000000000,BARRA SAGAR,MANDLA,MADHYA PRADESH,0,22.7005005,80.3684998
-1,0.000000000000000,MANOT,MANDLA,MADHYA PRADESH,0,22.7271996,80.4877014
-1,0.000000000000000,CHIRAIDONGRI,MANDLA,MADHYA PRADESH,0,22.4113007,80.2891006
-1,0.000000000000000,BAMHNI,MANDLA,MADHYA PRADESH,0,22.4682999,80.3760986
-1,0.000000000000000,DITHORI,MANDLA,MADHYA PRADESH,0,22.5163994,80.2060013
-1,0.000000000000000,KEDARPUR,SEONI,MADHYA PRADESH,0,22.7015991,80.1567001
-1,0.000000000000000,NAINPUR,MANDLA,MADHYA PRADESH,0,22.4242992,80.1222000
-1,0.000000000000000,PINDRAI,MANDLA,MADHYA PRADESH,0,22.4993000,80.0394974
-1,0.000000000000000,GHANSOR,SEONI,MADHYA PRADESH,0,22.6282997,79.9580002
-1,0.000000000000000,KEOLARI,SEONI,MADHYA PRADESH,0,22.3546009,79.9256973
-1,0.000000000000000,DHANORA,SEONI,MADHYA PRADESH,0,22.5158005,79.8433990
-1,0.000000000000000,KAHANI,SEONI,MADHYA PRADESH,0,22.5881004,79.8186035
-1,0.000000000000000,SUNWARA,SEONI,MADHYA PRADESH,0,22.4242001,79.7437973
-1,0.000000000000000,KARANPUR,DHUMA,MADHYA PRADESH,0,22.6739006,79.7540970
-1,0.000000000000000,MARHI,SEONI,MADHYA PRADESH,0,22.5323009,79.5999985
-1,0.000000000000000,DHUMA,SEONI,MADHYA PRADESH,0,22.7427998,79.7254028
-1,0.000000000000000,DHANKARI,SEONI,MADHYA PRADESH,0,22.7336998,79.6145020
-1,0.000000000000000,ADEGAON,SEONI,MADHYA PRADESH,0,22.6070995,79.4943008
-1,0.000000000000000,PATAN,SEONI,MADHYA PRADESH,0,22.5298004,79.4150009
-1,0.000000000000000,KARELI,NARSIMHAPUR,MADHYA PRADESH,0,22.9111996,79.0855026
-1,0.000000000000000,AMGAON,NARSIMHAPUR,MADHYA PRADESH,0,22.8540993,79.0808029
-1,0.000000000000000,SINGHPUR,NARSIMHAPUR,MADHYA PRADESH,0,22.8824005,79.2045975
-1,0.000000000000000,BACHAI,NARSIMHAPUR,MADHYA PRADESH,0,22.8647995,79.3163986
-1,0.000000000000000,BILKNERI,NARSIMHAPUR,MADHYA PRADESH,0,22.9260006,79.3544006
-1,0.000000000000000,BAR SALAIYA,CHHINDWARA,MADHYA PRADESH,0,22.6313000,79.1710968
-1,0.000000000000000,HARRAI,CHHINDWARA,MADHYA PRADESH,0,22.6100998,79.2316971
-1,0.000000000000000,KUNDALI,CHHINDWARA,MADHYA PRADESH,0,22.7723007,79.2414017
-1,0.000000000000000,KHAPA,CHHINDWARA,MADHYA PRADESH,0,22.5149002,79.0467987
-1,0.000000000000000,DHANORA,CHHINDWARA,MADHYA PRADESH,0,22.4323006,79.0647964
-1,0.000000000000000,KHAPA,CHHINDWARA,MADHYA PRADESH,0,22.4263992,79.1881027
-1,0.000000000000000,PAUNAR,CHHINDWAR,MADHYA PRADESH,0,22.3178997,79.2837982
-1,0.000000000000000,HIWARKHERI,CHHINDWARA,MADHYA PRADESH,0,22.1676006,79.1933975
-1,0.000000000000000,SINGHORI,CHHINDWARA,MADHYA PRADESH,0,22.1933002,79.0693970
-1,0.000000000000000,KUNDA,CHHINDWARA,MADHYA PRADESH,0,22.1112995,79.2770996
-1,0.000000000000000,BIJIWARA,CHHINDWARA,MADHYA PRADESH,0,22.1089993,79.3422012
-1,0.000000000000000,JHILMILI,CHHINDWARA,MADHYA PRADESH,0,22.0356998,79.1570969
-1,0.000000000000000,CHAURAI,CHHINDWARA,MADHYA PRADESH,0,22.0386009,79.2574005
-1,0.000000000000000,SANKH,CHHINDWARA,MADHYA PRADESH,0,21.9596004,79.3113022
-1,0.000000000000000,UBBEGAON,CHHINDWARA,MADHYA PRADESH,0,21.8885002,79.0050964
-1,0.000000000000000,BICHHUA,CHHINDWARA,MADHYA PRADESH,0,21.8190994,79.0300980
-1,0.000000000000000,GUMTARA,CHHINDWARA,MADHYA PRADESH,0,21.8087006,79.2132034
-1,0.000000000000000,KHAMARPANI,CHHINDWARA,MADHYA PRADESH,0,21.7096996,79.1005020
-1,0.000000000000000,KATANGI,BALA GHAT,MADHYA PRADESH,0,21.7761002,79.8005981
-1,0.000000000000000,SEONI CHHAPARA,SEONI,MADHYA PRADESH,0,22.3827991,79.5410995
-1,0.000000000000000,BAKHARI,SEONI,MADHYA PRADESH,0,22.3145008,79.4464035
-1,0.000000000000000,KANIWARA,SEONI,MADHYA PRADESH,0,22.1926994,79.7492981
-1,0.000000000000000,BHOINA,SEONI,MADHYA PRADESH,0,22.1480999,79.6964035
-1,0.000000000000000,MUNGWANI,SEONI,MADHYA PRADESH,0,22.1488991,79.4431000
-1,0.000000000000000,KATALBORI,SEONI,MADHYA PRADESH,0,22.0174007,79.4427032
-1,0.000000000000000,PIPARDAHI,SEONI,MADHYA PRADESH,0,22.0554008,79.4110031
-1,0.000000000000000,GOPALGANJ,SEONI,MADHYA PRADESH,0,21.9790001,79.5287018
-1,0.000000000000000,ARI,SEONI,MADHYA PRADESH,0,21.9435997,79.7053986
-1,0.000000000000000,BARGHAT,SEONI,MADHYA PRADESH,0,22.0170994,79.7339020
-1,0.000000000000000,RUKHAR,SEONI,MADHYA PRADESH,0,21.8710995,79.5282974
-1,0.000000000000000,PINDKAPAR,SEONI,MADHYA PRADESH,0,21.8094997,79.5036011
-1,0.000000000000000,KHAWASA,SEONI,MADHYA PRADESH,0,21.7033005,79.4427032
-1,0.000000000000000,PIPARWANI,SEONI,MADHYA PRADESH,0,21.6504993,79.5691986
-1,0.000000000000000,GOREGHAT,BALA GHAT,MADHYA PRADESH,0,21.5608006,79.5941010
-1,0.000000000000000,TIRODI,BALA GHAT,MADHYA PRADESH,0,21.6863003,79.7139969
-1,0.000000000000000,SUKRI,BALA GHAT,MADHYA PRADESH,0,21.6594009,79.6660004
-1,0.000000000000000,RISEWADA,BALA GHAT,MADHYA PRADESH,0,21.3789005,80.5698013
-1,0.000000000000000,BAHELA,BALA GHAT,MADHYA PRADESH,0,21.3978004,80.5234985
-1,0.000000000000000,MANERI,BALA GHAT,MADHYA PRADESH,0,21.4361992,80.5031967
-1,0.000000000000000,BOLEGAON,BALA GHAT,MADHYA PRADESH,0,21.5265007,80.4660034
-1,0.000000000000000,LANJI,BALA GHAT,MADHYA PRADESH,0,21.5065002,80.5279007
-1,0.000000000000000,BELGAON,BALA GHAT,MADHYA PRADESH,0,21.6014004,80.6471024
-1,0.000000000000000,MATLA,BALA GHAT,MADHYA PRADESH,0,21.7691994,80.7021027
-1,0.000000000000000,KINHI,BALA GHAT,MADHYA PRADESH,0,21.6149998,80.4423981
-1,0.000000000000000,GODRI,BALA GHAT,MADHYA PRADESH,0,21.7367992,80.4657974
-1,0.000000000000000,KASANGI,BALA GHAT,MADHYA PRADESH,0,21.8176994,80.3989029
-1,0.000000000000000,BITHLI,BALA GHAT,MADHYA PRADESH,0,21.8649998,80.4965973
-1,0.000000000000000,KIRNAPUR,BALA GHAT,MADHYA PRADESH,0,21.6208992,80.3377991
-1,0.000000000000000,RAJEGAON,BALA GHAT,MADHYA PRADESH,0,21.6264992,80.2530975
-1,0.000000000000000,HATTA,BALA GHAT,MADHYA PRADESH,0,21.7320004,80.2680969
-1,0.000000000000000,LINGA,BALA GHAT,MADHYA PRADESH,0,21.7821999,80.2574005
-1,0.000000000000000,BHARWELI,BALA GHAT,MADHYA PRADESH,0,21.8332005,80.2351990
-1,0.000000000000000,ARAMBA,BALA GHAT,MADHYA PRADESH,0,21.6000004,80.0690002
-1,0.000000000000000,KHAIRLANJI,BALA GHAT,MADHYA PRADESH,0,21.5918999,79.9793015
-1,0.000000000000000,RAMPALI,BALA GHAT,MADHYA PRADESH,0,21.6739998,80.0064011
-1,0.000000000000000,MOHGAON KALAN,BALA GHAT,MADHYA PRADESH,0,21.7313004,79.9096985
-1,0.000000000000000,PARASWARAGHAT,BALA GHAT,MADHYA PRADESH,0,21.6590004,79.8015976
-1,0.000000000000000,TIKARI,BALA GHAT,MADHYA PRADESH,0,21.9426003,79.9888992
-1,0.000000000000000,RAMRAMA TOLA,BALA GHAT,MADHYA PRADESH,0,21.8584003,79.9272995
-1,0.000000000000000,KATANGJHIRI,BALA GHAT,MADHYA PRADESH,0,21.8320999,79.9794998
-1,0.000000000000000,LALBURRA,BALA GHAT,MADHYA PRADESH,0,21.9423008,80.0463028
-1,0.000000000000000,RUPJHAR,BALA GHAT,MADHYA PRADESH,0,21.9634991,80.4170990
-1,0.000000000000000,UKWA,BALAGHAT,MADHYA PRADESH,0,21.9722004,80.4786987
-1,0.000000000000000,KHAPA,BALA GHAT,MADHYA PRADESH,0,22.1924000,80.5671005
-1,0.000000000000000,DHANWAR,BALAGHAT,MADHYA PRADESH,0,22.2497005,80.5044022
-1,0.000000000000000,MAHADWANI,MANDLA,MADHYA PRADESH,0,22.9356003,80.6604996
-1,0.000000000000000,CHABI,DINDORI,MADHYA PRADESH,0,22.8208008,80.6964035
-1,0.000000000000000,BONGADWAR,BALA GHAT,MADHYA PRADESH,0,21.8419991,80.6685028
-1,0.000000000000000,DAMOH,BALA GHAT,MADHYA PRADESH,0,21.8934994,80.7892990
-1,0.000000000000000,SALETEKRI,BALA GHAT,MADHYA PRADESH,0,21.7800007,80.8074036
-1,0.000000000000000,NAGARWARA,BALAGHAT,MADHYA PRADESH,0,22.2148991,80.1187973
-1,0.000000000000000,LAMTA,BALAGHAT,MADHYA PRADESH,0,22.1233006,80.1147995
-1,0.000000000000000,MOHGAON,BALAGHAT,MADHYA PRADESH,0,22.2572002,80.1699982
-1,0.000000000000000,BARIA,BALAGHAT,MADHYA PRADESH,0,22.3213997,80.2947998
-1,0.000000000000000,PARASWARA,BALA GHAT,MADHYA PRADESH,0,22.1700001,80.3069000
-1,0.000000000000000,UGLI,SEONI,MADHYA PRADESH,0,22.2478008,80.0608978
-1,0.000000000000000,GURERA,SEONI,MADHYA PRADESH,0,22.0926991,80.0500031
-1,0.000000000000000,CHAREGAON,BALAGHAT,MADHYA PRADESH,0,22.0398998,80.1519012
-1,0.000000000000000,PIPARIA,SEONI,MADHYA PRADESH,0,22.1529007,79.9778976
-1,0.000000000000000,DHUTERA,SEONI,MADHYA PRADESH,0,22.2465000,79.8888016
-1,0.000000000000000,PALARI,SEONI,MADHYA PRADESH,0,22.3012009,79.8074036
-1,0.000000000000000,TIKARIA,MANDLA,MADHYA PRADESH,0,22.8423996,80.2310028
-1,0.000000000000000,NARAYANGANJ,MANDLA,MADHYA PRADESH,0,22.8353004,80.2461014
-1,0.000000000000000,MAJHGAON,MANDLA,MADHYA PRADESH,0,22.8799000,80.3863983
-1,0.000000000000000,LAGMA,BALA GHAT,MADHYA PRADESH,0,22.1240997,80.6697006
-1,0.000000000000000,MAHGAON,BALA GHAT,MADHYA PRADESH,0,22.0456009,80.6938019
-1,0.000000000000000,PALEHRA,BALAGHAT,MADHYA PRADESH,0,22.0545006,80.7673035
-1,0.000000000000000,DEORIMETA,BALA GHAT,MADHYA PRADESH,0,22.0212002,80.8252029
-1,0.000000000000000,GARHI,BALA GHAT,MADHYA PRADESH,0,22.2136002,80.7959976
-1,0.000000000000000,SUPKHAR,BALA GHAT,MADHYA PRADESH,0,22.1863003,80.9475021
-1,0.000000000000000,MOTINALA,DINDORI,MADHYA PRADESH,0,22.3400993,80.8986969
-1,0.000000000000000,PARSAMAN,BALA GHAT,MADHYA PRADESH,0,22.2994995,80.8535004
-1,0.000000000000000,BAILA,DINDORI,MADHYA PRADESH,0,22.3162003,81.0468979
-1,0.000000000000000,SAKKE,DINDORI,MADHYA PRADESH,0,22.8917999,80.9004974
-1,0.000000000000000,DHURWASIN,SHAHDOL,MADHYA PRADESH,0,23.1161003,81.8649979
-1,0.000000000000000,CHOKAN,SHAHDOL,MADHYA PRADESH,0,23.1233997,82.0559998
-1,0.000000000000000,NAGANDEORI,SEONI,MADHYA PRADESH,0,22.8080006,79.6804962
-1,0.000000000000000,BERCHHA,SHAJAPUR,MADHYA PRADESH,0,23.2861996,76.3229980
-1,0.000000000000000,SUNERA,SHAJAPUR,MADHYA PRADESH,0,23.4683990,76.3764038
-1,0.000000000000000,LAHORI,SHAJAPUR,MADHYA PRADESH,0,23.3826008,76.3790970
-1,0.000000000000000,MAKSI,SHAJPUR,MADHYA PRADESH,0,23.2605991,76.1514969
-1,0.000000000000000,AMONA,DEWAS,MADHYA PRADESH,0,23.1476994,76.2509995
-1,0.000000000000000,IKLEHRA,DEWAS,MADHYA PRADESH,0,23.1485996,76.3900986
-1,0.000000000000000,TONK KHURD,DEWAS,MADHYA PRADESH,0,23.1042004,76.2238007
-1,0.000000000000000,BHONRASA,DEWAS,MADHYA PRADESH,0,22.9972000,76.2083969
-1,0.000000000000000,BAROTHA,DEWAS,MADHYA PRADESH,0,22.8619995,76.1815033
-1,0.000000000000000,NEWARI,DEWAS,MADHYA PRADESH,0,22.8624001,76.2575989
-1,0.000000000000000,SUNDARSI,SHAJAPUR,MADHYA PRADESH,0,23.2688999,76.4433975
-1,0.000000000000000,POLAIA KHURD,SHAJAPUR,MADHYA PRADESH,0,23.3006992,76.5670013
-1,0.000000000000000,POLAIA KALAN,SHAJAPUR,MADHYA PRADESH,0,23.2064991,76.5554962
-1,0.000000000000000,PIPALRAWAN,DEWAS,MADHYA PRADESH,0,23.1602993,76.4749985
-1,0.000000000000000,BARODIA,SHAJAPUR,MADHYA PRADESH,0,23.1368008,76.5887985
-1,0.000000000000000,MUNDLA,SEHORE,MADHYA PRADESH,0,23.1049995,76.5243988
-1,0.000000000000000,MAINA,SEHORE,MADHYA PRADESH,0,23.1678009,76.6716995
-1,0.000000000000000,TILAWAD,SHAJAPUR,MADHYA PRADESH,0,23.2070999,76.7078018
-1,0.000000000000000,ARANDIA KALAN,SHAJAPUR,MADHYA PRADESH,0,23.2353992,76.7451019
-1,0.000000000000000,POCHANER,SHAJAPUR,MADHYA PRADESH,0,23.1620007,76.8171005
-1,0.000000000000000,KOTRI,SEHORE,MADHYA PRADESH,0,23.0741005,76.8279037
-1,0.000000000000000,KALA PIPAL,SHAJAPUR,MADHYA PRADESH,0,23.3325996,76.8538971
-1,0.000000000000000,BAGANA,DEWAS,MADHYA PRADESH,0,23.1058006,76.0442963
-1,0.000000000000000,SIA,DEWAS,MADHYA PRADESH,0,23.0335007,76.1205978
-1,0.000000000000000,JAWAR,SEHORE,MADHYA PRADESH,0,23.0160007,76.5058975
-1,0.000000000000000,MEHTWARA,SEHORE,MADHYA PRADESH,0,22.9855003,76.4925995
-1,0.000000000000000,DODI,SEHORE,MADHYA PRADESH,0,23.0125999,76.5926971
-1,0.000000000000000,PAGARIA HAT,SEHORE,MADHYA PRADESH,0,22.8976994,76.6549988
-1,0.000000000000000,TAPPA,DEWAS,MADHYA PRADESH,0,22.8512993,76.4906998
-1,0.000000000000000,SIDDIQGANJ,SEHORE,MADHYA PRADESH,0,22.8647003,76.6205978
-1,0.000000000000000,SUNDREL,DEWAS,MADHYA PRADESH,0,22.6905994,76.5786972
-1,0.000000000000000,KAMLAPUR BARA,DEWAS,MADHYA PRADESH,0,22.7450008,76.4334030
-1,0.000000000000000,UDAINAGAR,DEWAS,MADHYA PRADESH,0,22.5447006,76.2076035
-1,0.000000000000000,CHAPRA,DEWAS,MADHYA PRADESH,0,22.7124996,76.3229980
-1,0.000000000000000,HAT PIPLA,DEWAS,MADHYA PRADESH,0,22.7733994,76.3040009
-1,0.000000000000000,HARRAJKHERI,SEHORE,MADHYA PRADESH,0,22.9295006,76.7755966
-1,0.000000000000000,BIKRAMPUR,DEWAS,MADHYA PRADESH,0,22.7604008,76.8536987
-1,0.000000000000000,SATWAS,DEWAS,MADHYA PRADESH,0,22.5410004,76.6844025
-1,0.000000000000000,KANTAPHOR,DEWAS,MADHYA PRADESH,0,22.5823002,76.5697021
-1,0.000000000000000,PIPRI,DEWAS,MADHYA PRADESH,0,22.3997002,76.2787018
-1,0.000000000000000,RATANPUR,DEWAS,MADHYA PRADESH,0,22.3868008,76.3572998
-1,0.000000000000000,KATKUT,WEST NIMAR,MADHYA PRADESH,0,22.4158993,76.1164017
-1,0.000000000000000,MARA,SIDHI,MADHYA PRADESH,0,23.8855000,82.5109024
-1,0.000000000000000,CHACHAR,SIDHI,MADHYA PRADESH,0,23.9857006,82.5467987
-1,0.000000000000000,PIPRA,SIDHI,MADHYA PRADESH,0,23.9624004,82.6920013
-1,0.000000000000000,MAKROHAR,SIDHI,MADHYA PRADESH,0,23.8999004,82.6464996
-1,0.000000000000000,DHIRAULI,SHAHDOL,MADHYA PRADESH,0,23.1368008,81.5997009
-1,0.000000000000000,ANUPPUR,SHAHDOL,MADHYA PRADESH,0,23.0983009,81.6994019
-1,0.000000000000000,MAUHARI,SHAHDOL,MADHYA PRADESH,0,23.1198006,81.7798004
-1,0.000000000000000,KERAR,SHAHDOL,MADHYA PRADESH,0,23.0193996,81.6171036
-1,0.000000000000000,BUDHAR,SHAHDOL,MADHYA PRADESH,0,23.2131996,81.5383987
-1,0.000000000000000,PIPARIA,MANDLA,MADHYA PRADESH,0,22.9881001,80.4383011
-1,0.000000000000000,DHANWAHI,MANDLA,MADHYA PRADESH,0,22.9452991,80.1688995
-1,0.000000000000000,DILHEWA,SIDHI,MADHYA PRADESH,0,23.9340000,81.5842972
